_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,question1,your_answer_is,group,image_url,orig_question1,question1_gold,question2,question3,step1,step2,step3,survey,tip1,tip2,tip3,your_answer_is_gold
811063787,11/11/2015 23:08:07,true,1798253247,,11/11/2015 23:06:45,false,neodev,0.8,34998945,SRB,00,Belgrade,79.101.225.114,0,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"0
1
2"
811063787,11/11/2015 23:28:42,true,1798271178,true,11/11/2015 23:19:35,false,neodev,0.75,34848318,VEN,15,Los Teques,186.14.253.185,5,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"0
1
2"
811063787,11/12/2015 06:00:45,true,1798553278,true,11/12/2015 05:58:22,false,cotter,0.7778,31706627,PHL,"","",49.151.35.79,0,4,5,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"0
1
2"
811063787,11/12/2015 08:46:13,true,1798679567,true,11/12/2015 08:40:09,false,clixsense,0.6,33288655,MYS,"","",1.32.70.72,2,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"0
